165.0,165.0,165.0,165.0,165.0,165.0,166.0,166.0,166.0,167.0,167.0,167.0,165.0,164.0,164.0,164.0,164.0,165.0,162.0,155.0,149.0,142.0,134.0,130.0,130.0,130.0,131.0,132.0,133.0,134.0,136.0,142.0,147.0,198.0,199.0,151.0,149.0,150.0,153.0,154.0,153.0,152.0,150.0,148.0,149.0,149.0,149.0,148.0,150.0,151.0,152.0,153.0,154.0,156.0,156.0,157.0,157.0,155.0,
273.0,274.0,273.0,274.0,274.0,274.0,274.0,274.0,275.0,279.0,282.0,286.0,289.0,291.0,294.0,294.0,293.0,282.0,263.0,244.0,227.0,215.0,207.0,197.0,189.0,182.0,173.0,167.0,162.0,157.0,150.0,142.0,132.0,400.0,400.0,132.0,144.0,159.0,165.0,176.0,182.0,189.0,193.0,198.0,204.0,214.0,224.0,233.0,244.0,253.0,262.0,270.0,274.0,278.0,283.0,288.0,290.0,292.0,
0.388771057129,0.625023126602,0.784244060516,0.992522954941,1.19619011879,1.35506105423,1.54820299149,1.70980715752,1.88995599747,2.05793905258,2.21222496033,2.36848402023,2.59568500519,2.80114293098,2.97511506081,3.14927697182,3.30596399307,3.49513101578,3.69564604759,3.87112212181,4.04475808144,4.26711893082,4.44529795647,4.60319709778,4.76003193855,4.91693997383,5.14198708534,5.37700200081,5.57808899879,5.76072001457,5.92756915092,6.11892700195,6.33165001869,6.48974895477,6.69046401978,6.9141831398,7.11517000198,7.29079604149,7.4569580555,7.61247897148,7.81382513046,7.98747014999,8.1411190033,8.33485198021,8.50074315071,8.70288801193,8.89812707901,9.07111907005,9.2298951149,9.43692994118,9.61504292488,9.77595710754,9.96469807625,10.1240510941,10.2891860008,10.4455850124,10.6268780231,10.7943279743,
209.0,209.0,210.0,209.0,210.0,210.0,210.0,210.0,208.0,197.0,182.0,171.0,153.0,143.0,137.0,132.0,128.0,121.0,114.0,105.0,94.0,89.0,82.0,74.0,67.0,62.0,58.0,
286.0,286.0,286.0,286.0,286.0,286.0,286.0,285.0,284.0,283.0,280.0,277.0,277.0,277.0,277.0,278.0,278.0,279.0,279.0,279.0,279.0,279.0,279.0,278.0,278.0,278.0,277.0,
0.421475172043,0.586332082748,0.76677107811,0.967669010162,1.1311750412,1.32823610306,1.48074603081,1.67571401596,1.83682203293,2.01848101616,2.18971300125,2.34732198715,2.51001214981,2.70477294922,2.92909002304,3.15680217743,3.31096506119,3.46592903137,3.62178897858,3.79364109039,4.01784396172,4.17359399796,4.35717797279,4.51717114449,4.68324995041,4.83979511261,5.039894104,
433.0,
82.0,
0.399775981903,
433.0,
82.0,
0.3707280159,
435.0,435.0,435.0,434.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,
75.0,75.0,75.0,76.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,
0.366704940796,0.549339771271,0.716572999954,0.885173797607,1.08978796005,1.28422498703,1.46941995621,1.63857579231,1.86173081398,2.05629491806,2.25186777115,2.48510599136,2.66964793205,2.83700299263,3.00124883652,3.18312287331,3.34563779831,3.51688194275,3.76129293442,3.99919295311,4.22562289238,4.39642596245,4.62475395203,4.79721689224,
115.0,115.0,115.0,115.0,115.0,115.0,116.0,115.0,113.0,113.0,116.0,119.0,120.0,122.0,122.0,120.0,118.0,118.0,120.0,120.0,120.0,120.0,120.0,120.0,435.0,435.0,435.0,434.0,434.0,435.0,434.0,435.0,435.0,435.0,
317.0,317.0,317.0,317.0,317.0,317.0,317.0,312.0,279.0,237.0,200.0,165.0,153.0,151.0,150.0,157.0,180.0,238.0,268.0,291.0,296.0,297.0,297.0,297.0,75.0,75.0,75.0,76.0,76.0,75.0,76.0,75.0,75.0,75.0,
